tweet_id,hs,aggressiveness,offensiveness,irony,stereotype,tweet_id_full
8.34E+17,no,no,no,no,no,8.34074E+17
8.12E+17,no,weak,no,no,no,8.12275E+17
7.82E+17,no,weak,no,no,no,7.82164E+17
8.15E+17,no,no,no,no,no,8.15075E+17
8.30E+17,no,no,no,no,no,8.3008E+17
7.89E+17,no,no,no,no,no,7.88762E+17
8.26E+17,no,no,no,no,no,8.26439E+17
8.11E+17,yes,no,no,no,no,8.11274E+17
8.16E+17,no,no,no,no,no,8.16205E+17
8.22E+17,no,no,no,no,no,8.2159E+17
8.17E+17,no,no,no,no,no,8.1734E+17
8.12E+17,no,no,no,no,no,8.11637E+17
8.12E+17,no,no,no,no,no,8.11866E+17
8.12E+17,no,no,no,no,no,8.12428E+17
8.45E+17,no,no,no,yes,no,8.44827E+17
8.52E+17,no,no,no,no,no,8.52479E+17
8.45E+17,no,no,no,no,no,8.44599E+17
7.94E+17,no,no,no,no,no,7.93519E+17
8.25E+17,yes,strong,strong,no,no,8.25275E+17
8.26E+17,no,no,no,no,no,8.25987E+17
8.02E+17,yes,weak,weak,no,no,8.0206E+17
8.16E+17,no,no,no,no,no,8.15524E+17
8.42E+17,no,no,no,no,no,8.42424E+17
8.16E+17,no,no,no,no,no,8.15527E+17
7.85E+17,no,no,no,no,no,7.84806E+17
8.16E+17,no,no,no,no,no,8.15511E+17
8.41E+17,no,no,no,no,no,8.41286E+17
8.53E+17,no,no,weak,no,yes,8.53312E+17
7.83E+17,no,no,no,no,no,7.82529E+17
7.93E+17,no,no,no,no,no,7.9316E+17
8.01E+17,no,no,no,no,no,8.00835E+17
8.50E+17,no,no,no,no,no,8.49954E+17
8.14E+17,no,no,no,no,yes,8.14294E+17
8.50E+17,no,no,no,no,no,8.50238E+17
8.11E+17,no,no,no,no,no,8.11249E+17
8.05E+17,no,no,no,no,no,8.04591E+17
7.99E+17,yes,weak,weak,no,yes,7.9937E+17
8.25E+17,no,weak,no,no,no,8.25111E+17
7.85E+17,no,no,no,no,no,7.84641E+17
8.49E+17,no,no,no,no,no,8.48539E+17
8.26E+17,no,no,no,no,no,8.26105E+17
8.45E+17,yes,weak,strong,no,yes,8.44922E+17
7.87E+17,yes,strong,weak,no,yes,7.86813E+17
7.87E+17,no,strong,strong,no,no,7.86551E+17
8.15E+17,no,no,no,no,no,8.1513E+17
8.46E+17,no,no,no,no,no,8.45983E+17
8.15E+17,no,no,no,no,no,8.15495E+17
8.09E+17,no,no,weak,no,yes,8.08831E+17
8.47E+17,yes,no,no,no,no,8.47491E+17
7.91E+17,no,no,no,no,no,7.90602E+17
8.05E+17,no,no,no,no,no,8.04737E+17
8.33E+17,no,no,no,no,no,8.33488E+17
8.52E+17,no,no,no,no,no,8.52418E+17
8.15E+17,no,no,no,no,no,8.15219E+17
8.50E+17,no,no,no,no,no,8.49714E+17
8.00E+17,no,no,no,no,no,7.99549E+17
8.12E+17,no,no,no,no,no,8.12246E+17
7.90E+17,no,no,no,no,no,7.89871E+17
8.18E+17,no,no,no,no,no,8.17678E+17
8.04E+17,no,no,no,no,no,8.03995E+17
8.45E+17,no,strong,no,no,yes,8.44693E+17
8.34E+17,yes,weak,weak,no,no,8.3445E+17
8.16E+17,no,no,no,no,no,8.15631E+17
8.20E+17,no,no,no,yes,no,8.20023E+17
8.57E+17,no,no,no,no,no,8.56527E+17
8.20E+17,yes,no,no,no,no,8.19968E+17
8.12E+17,no,no,weak,yes,yes,8.12329E+17
8.54E+17,no,no,no,no,no,8.5438E+17
8.03E+17,yes,no,weak,no,yes,8.03158E+17
8.26E+17,no,no,no,no,no,8.25657E+17
8.50E+17,no,no,no,no,no,8.49708E+17
8.25E+17,no,no,no,no,no,8.24614E+17
7.90E+17,no,no,no,no,no,7.8995E+17
8.04E+17,no,no,no,no,no,8.04395E+17
8.12E+17,no,no,no,no,no,8.12359E+17
8.34E+17,no,no,no,no,no,8.336E+17
8.45E+17,no,no,no,no,no,8.44844E+17
8.49E+17,no,no,no,no,no,8.4888E+17
8.38E+17,no,no,no,no,no,8.37987E+17
8.48E+17,no,no,no,no,no,8.47858E+17
8.25E+17,no,weak,no,no,yes,8.24686E+17
8.08E+17,no,no,no,no,no,8.07644E+17
8.56E+17,no,no,no,no,no,8.55768E+17
8.42E+17,no,no,no,no,no,8.41599E+17
8.19E+17,no,no,no,yes,no,8.18727E+17
8.16E+17,no,no,no,no,no,8.15943E+17
8.33E+17,no,no,no,no,no,8.33108E+17
8.16E+17,yes,no,no,no,no,8.15781E+17
7.99E+17,yes,no,no,no,no,7.99286E+17
8.12E+17,no,no,no,no,no,8.12241E+17
7.92E+17,no,no,no,no,no,7.92301E+17
7.92E+17,no,no,no,no,no,7.91522E+17
7.89E+17,no,no,no,yes,no,7.88674E+17
8.51E+17,no,no,no,no,no,8.51168E+17
8.11E+17,no,no,no,no,no,8.11125E+17
8.41E+17,no,no,no,no,no,8.40937E+17
8.12E+17,no,no,no,yes,no,8.12248E+17
7.86E+17,yes,weak,weak,no,yes,7.86441E+17
8.26E+17,no,no,no,no,no,8.26061E+17
8.50E+17,no,no,no,no,yes,8.50347E+17
8.11E+17,no,no,weak,yes,no,8.11199E+17
8.52E+17,yes,weak,weak,yes,yes,8.51731E+17
8.21E+17,no,no,no,no,no,8.2093E+17
8.51E+17,no,no,no,no,no,8.50627E+17
8.30E+17,yes,no,no,no,no,8.29632E+17
8.50E+17,no,no,no,no,no,8.4966E+17
8.05E+17,no,weak,weak,yes,yes,8.04979E+17
7.88E+17,yes,no,weak,no,yes,7.87639E+17
8.04E+17,no,no,no,no,no,8.03619E+17
8.14E+17,yes,strong,no,no,no,8.13795E+17
8.51E+17,no,no,no,no,no,8.50703E+17
8.37E+17,no,no,no,no,yes,8.3741E+17
8.11E+17,no,weak,no,no,yes,8.11235E+17
8.16E+17,no,no,no,no,no,8.16008E+17
8.50E+17,no,no,no,no,no,8.50453E+17
8.51E+17,no,no,no,no,no,8.50698E+17
8.45E+17,no,no,no,no,no,8.44941E+17
7.89E+17,no,no,no,no,yes,7.89122E+17
8.12E+17,no,no,no,no,yes,8.11697E+17
8.45E+17,no,no,no,no,no,8.44618E+17
7.87E+17,no,no,no,no,no,7.87315E+17
8.27E+17,no,no,no,no,no,8.26753E+17
7.82E+17,no,no,no,no,yes,7.82268E+17
8.54E+17,no,no,no,no,no,8.53973E+17
8.12E+17,no,no,no,no,no,8.12248E+17
8.18E+17,no,no,no,no,no,8.17815E+17
8.50E+17,no,no,no,no,no,8.5003E+17
8.56E+17,no,no,no,no,no,8.561E+17
8.26E+17,no,no,no,no,no,8.25957E+17
8.11E+17,no,no,no,no,no,8.10941E+17
7.90E+17,no,no,no,no,no,7.90477E+17
8.14E+17,no,no,no,no,no,8.13792E+17
8.12E+17,yes,weak,strong,no,yes,8.11629E+17
8.50E+17,no,no,no,no,yes,8.50357E+17
8.36E+17,no,no,no,no,no,8.35838E+17
8.48E+17,no,no,no,no,no,8.4785E+17
8.06E+17,no,no,no,no,no,8.05545E+17
8.25E+17,no,no,no,yes,no,8.25454E+17
8.32E+17,no,no,no,no,no,8.32049E+17
8.56E+17,no,no,no,no,no,8.56133E+17
8.53E+17,no,no,no,no,no,8.52778E+17
8.42E+17,no,no,no,no,no,8.41601E+17
8.56E+17,no,no,no,no,no,8.56319E+17
8.26E+17,no,no,no,no,yes,8.25986E+17
8.34E+17,no,no,no,no,no,8.34416E+17
8.14E+17,no,no,no,no,no,8.14329E+17
8.36E+17,no,no,no,no,no,8.35516E+17
8.19E+17,no,no,no,no,no,8.18571E+17
8.28E+17,no,no,no,no,no,8.27722E+17
8.40E+17,no,no,no,no,no,8.3992E+17
8.12E+17,yes,no,no,no,no,8.12363E+17
8.26E+17,no,no,no,no,no,8.26402E+17
8.22E+17,no,no,no,yes,no,8.22373E+17
7.86E+17,no,no,no,no,no,7.86499E+17
7.88E+17,no,weak,no,no,no,7.88334E+17
8.25E+17,no,no,no,no,no,8.25355E+17
8.32E+17,no,no,no,no,no,8.32263E+17
8.45E+17,no,no,no,no,no,8.44981E+17
8.41E+17,yes,no,weak,no,yes,8.40874E+17
8.16E+17,yes,no,weak,yes,yes,8.16278E+17
8.26E+17,no,no,no,no,no,8.2608E+17
8.52E+17,yes,strong,strong,yes,yes,8.51868E+17
8.21E+17,no,no,no,no,no,8.20903E+17
8.36E+17,no,no,no,yes,no,8.3566E+17
8.11E+17,no,no,no,no,no,8.11273E+17
8.41E+17,no,no,no,no,no,8.4125E+17
8.46E+17,no,no,no,no,no,8.45712E+17
8.21E+17,no,no,no,no,no,8.21299E+17
8.12E+17,no,no,no,no,no,8.12235E+17
8.45E+17,no,no,no,no,no,8.45238E+17
8.18E+17,no,weak,strong,no,yes,8.18004E+17
8.16E+17,no,no,no,no,no,8.162E+17
8.26E+17,no,no,no,no,no,8.26088E+17
8.52E+17,no,no,no,no,no,8.5248E+17
8.22E+17,no,no,no,no,no,8.21991E+17
8.26E+17,no,no,no,yes,no,8.26027E+17
8.29E+17,no,no,no,no,no,8.28897E+17
8.50E+17,no,no,no,no,no,8.50006E+17
8.10E+17,yes,weak,no,no,yes,8.09779E+17
8.11E+17,no,no,no,no,no,8.11477E+17
8.49E+17,no,no,no,no,no,8.49031E+17
8.12E+17,no,no,no,yes,no,8.1234E+17
8.17E+17,no,no,no,no,no,8.17411E+17
8.23E+17,no,weak,no,no,yes,8.22916E+17
8.48E+17,no,weak,no,yes,yes,8.47904E+17
8.44E+17,no,no,no,no,no,8.44121E+17
8.37E+17,no,no,no,no,no,8.37051E+17
8.50E+17,no,no,no,no,no,8.50382E+17
8.26E+17,yes,weak,weak,no,yes,8.26143E+17
8.13E+17,no,weak,no,no,yes,8.13338E+17
8.17E+17,no,no,no,no,no,8.16672E+17
8.36E+17,no,no,no,no,no,8.35573E+17
8.52E+17,no,no,no,no,yes,8.52427E+17
8.55E+17,no,strong,weak,no,yes,8.54812E+17
8.17E+17,no,no,no,no,yes,8.16952E+17
8.45E+17,no,weak,weak,no,yes,8.4461E+17
8.53E+17,no,no,no,no,no,8.52813E+17
7.92E+17,no,no,no,no,no,7.91704E+17
8.12E+17,no,no,no,no,no,8.11503E+17
7.88E+17,no,no,no,no,no,7.88212E+17
8.12E+17,no,no,no,yes,no,8.11716E+17
7.93E+17,no,no,no,no,no,7.93405E+17
8.16E+17,no,no,no,no,no,8.16018E+17
8.19E+17,no,no,no,no,no,8.18788E+17
8.56E+17,no,no,no,no,no,8.56486E+17
8.11E+17,no,no,no,no,no,8.113E+17
8.06E+17,no,no,no,no,no,8.05891E+17
8.53E+17,no,no,no,no,no,8.52905E+17
8.14E+17,no,no,no,no,no,8.1413E+17
8.56E+17,no,no,no,yes,yes,8.55688E+17
8.45E+17,no,no,no,yes,no,8.44606E+17
8.26E+17,no,no,strong,no,yes,8.25801E+17
8.50E+17,no,no,no,no,no,8.50379E+17
8.06E+17,no,no,no,no,no,8.0564E+17
8.37E+17,no,no,no,no,no,8.37034E+17
8.26E+17,no,no,no,no,no,8.25989E+17
8.40E+17,yes,no,no,no,no,8.40111E+17
8.08E+17,no,no,weak,no,no,8.08318E+17
7.87E+17,yes,weak,strong,no,yes,7.8655E+17
8.21E+17,no,no,no,no,no,8.21226E+17
8.44E+17,yes,no,weak,yes,yes,8.43738E+17
8.12E+17,yes,weak,weak,yes,yes,8.11566E+17
7.89E+17,no,no,no,no,no,7.88752E+17
7.90E+17,yes,strong,strong,no,yes,7.89692E+17
8.54E+17,no,no,no,no,no,8.54305E+17
8.15E+17,no,no,no,no,no,8.15383E+17
8.14E+17,no,weak,weak,no,yes,8.1446E+17
8.45E+17,no,no,no,no,no,8.44672E+17
8.26E+17,no,weak,strong,no,no,8.26068E+17
8.03E+17,no,no,no,no,no,8.02644E+17
8.52E+17,no,no,weak,no,yes,8.51907E+17
8.52E+17,no,weak,strong,no,no,8.51869E+17
8.45E+17,yes,no,no,no,no,8.44642E+17
8.45E+17,yes,strong,strong,no,yes,8.45192E+17
8.50E+17,no,no,no,no,no,8.50372E+17
8.13E+17,no,no,no,no,no,8.12707E+17
8.45E+17,no,no,no,no,no,8.44665E+17
8.35E+17,yes,no,no,no,no,8.35371E+17
7.92E+17,no,no,no,no,no,7.91619E+17
8.40E+17,no,no,no,no,no,8.39941E+17
8.37E+17,yes,weak,weak,no,yes,8.36971E+17
8.12E+17,no,weak,weak,no,yes,8.12315E+17
8.13E+17,no,no,no,yes,no,8.12626E+17
8.51E+17,no,no,no,no,no,8.50994E+17
8.12E+17,no,no,no,no,no,8.12336E+17
8.17E+17,no,no,no,no,no,8.166E+17
8.29E+17,no,no,no,no,no,8.28865E+17
8.45E+17,no,no,no,no,no,8.45265E+17
7.88E+17,no,no,no,no,no,7.87922E+17
8.28E+17,no,no,no,no,no,8.28299E+17
8.48E+17,no,no,no,no,no,8.47816E+17
8.42E+17,no,no,no,no,no,8.42481E+17
8.51E+17,no,no,no,no,no,8.50665E+17
8.12E+17,no,no,no,no,no,8.12324E+17
7.99E+17,no,no,no,no,no,7.99008E+17
8.45E+17,no,no,no,no,no,8.4538E+17
8.53E+17,no,no,no,no,no,8.52597E+17
8.17E+17,no,no,no,yes,no,8.17344E+17
8.00E+17,no,no,weak,no,yes,7.99642E+17
8.25E+17,yes,weak,weak,yes,yes,8.25336E+17
8.54E+17,no,no,no,yes,no,8.53635E+17
8.52E+17,yes,weak,weak,no,yes,8.52409E+17
8.45E+17,no,no,no,yes,no,8.45173E+17
8.21E+17,no,no,no,no,no,8.21463E+17
8.17E+17,no,no,no,no,no,8.16967E+17
8.12E+17,no,no,no,yes,no,8.11618E+17
8.40E+17,no,no,no,no,no,8.39528E+17
7.92E+17,no,no,no,no,yes,7.92323E+17
8.16E+17,no,no,no,no,no,8.16118E+17
8.15E+17,no,no,no,no,no,8.14756E+17
8.12E+17,no,no,no,no,no,8.12286E+17
8.47E+17,yes,no,weak,no,yes,8.47403E+17
7.89E+17,no,no,no,no,no,7.89238E+17
7.88E+17,yes,strong,strong,no,yes,7.87937E+17
8.56E+17,no,no,no,no,no,8.5572E+17
8.17E+17,no,no,no,no,no,8.17411E+17
8.18E+17,no,weak,no,no,yes,8.17507E+17
8.48E+17,no,no,no,no,no,8.48392E+17
8.32E+17,no,no,no,no,no,8.31926E+17
8.08E+17,yes,strong,strong,yes,yes,8.08366E+17
8.57E+17,no,no,no,no,no,8.56854E+17
7.94E+17,yes,weak,weak,no,yes,7.93525E+17
8.13E+17,yes,no,no,no,no,8.12538E+17
8.26E+17,no,no,no,no,no,8.2609E+17
8.34E+17,no,no,no,no,no,8.33695E+17
8.42E+17,no,no,no,no,no,8.41699E+17
8.00E+17,no,no,no,no,yes,7.99561E+17
7.84E+17,no,no,no,no,no,7.84208E+17
8.13E+17,no,no,no,no,no,8.1346E+17
8.01E+17,no,no,no,no,no,8.01116E+17
8.36E+17,no,no,no,no,no,8.35536E+17
8.21E+17,yes,no,weak,no,yes,8.2113E+17
8.49E+17,yes,no,weak,no,yes,8.49346E+17
8.43E+17,no,strong,strong,no,no,8.43448E+17
8.23E+17,no,no,weak,yes,no,8.23157E+17
7.87E+17,no,no,no,no,no,7.86997E+17
8.05E+17,no,weak,no,no,yes,8.04663E+17
8.15E+17,no,no,no,no,no,8.15254E+17
8.48E+17,no,no,no,no,no,8.48183E+17
8.45E+17,yes,no,weak,no,yes,8.45063E+17
8.30E+17,yes,no,no,no,no,8.29593E+17
8.40E+17,no,no,no,no,no,8.40107E+17
8.14E+17,no,no,no,no,no,8.1377E+17
8.46E+17,no,no,no,no,yes,8.45939E+17
8.11E+17,yes,no,no,no,yes,8.11247E+17
8.11E+17,no,no,no,no,no,8.10926E+17
8.13E+17,no,no,no,no,no,8.1306E+17
8.15E+17,no,no,no,no,no,8.1527E+17
8.16E+17,no,weak,weak,yes,no,8.16313E+17
8.39E+17,no,no,no,no,no,8.39444E+17
8.46E+17,no,no,no,no,no,8.45664E+17
8.17E+17,no,no,no,no,no,8.16733E+17
8.26E+17,no,no,no,no,yes,8.26056E+17
8.43E+17,no,no,weak,no,yes,8.43486E+17
8.45E+17,no,no,no,yes,no,8.45382E+17
8.43E+17,no,no,no,no,no,8.4268E+17
8.44E+17,no,no,no,no,no,8.43948E+17
8.01E+17,no,no,no,no,no,8.01023E+17
8.41E+17,no,no,no,no,no,8.40964E+17
8.45E+17,no,no,no,no,no,8.45275E+17
8.14E+17,no,no,no,yes,no,8.13831E+17
8.34E+17,no,no,no,no,no,8.33718E+17
8.29E+17,no,no,no,no,no,8.29375E+17
8.26E+17,no,strong,strong,no,no,8.2596E+17
8.26E+17,no,weak,weak,no,yes,8.26073E+17
8.40E+17,no,no,no,no,no,8.39979E+17
7.85E+17,no,no,no,no,no,7.85495E+17
8.07E+17,no,no,no,no,no,8.07238E+17
8.55E+17,no,no,no,no,no,8.55153E+17
8.17E+17,no,no,no,no,no,8.16908E+17
8.56E+17,no,no,no,no,no,8.56482E+17
8.46E+17,no,no,no,no,no,8.45613E+17
8.35E+17,no,no,no,no,no,8.34876E+17
8.32E+17,no,no,no,no,no,8.32494E+17
8.04E+17,no,no,no,no,no,8.03997E+17
8.30E+17,no,no,no,no,no,8.30362E+17
7.92E+17,no,no,no,no,no,7.92344E+17
8.35E+17,no,weak,no,no,no,8.34662E+17
8.26E+17,no,no,no,no,no,8.25794E+17
8.27E+17,no,no,no,no,no,8.27487E+17
7.90E+17,no,weak,no,no,yes,7.89919E+17
8.04E+17,no,no,no,no,no,8.03961E+17
8.51E+17,no,no,no,yes,yes,8.51435E+17
8.48E+17,no,no,no,no,no,8.47548E+17
8.27E+17,no,no,no,no,no,8.26709E+17
8.24E+17,no,weak,no,no,yes,8.23985E+17
8.45E+17,yes,strong,strong,no,yes,8.44588E+17
8.26E+17,no,no,no,no,no,8.26E+17
8.30E+17,no,no,no,no,no,8.29581E+17
8.12E+17,no,weak,no,no,yes,8.12444E+17
8.14E+17,no,no,no,no,no,8.13645E+17
8.28E+17,no,weak,no,no,no,8.28003E+17
7.91E+17,no,no,no,no,no,7.91318E+17
8.36E+17,no,no,no,yes,no,8.36141E+17
8.32E+17,no,no,no,yes,yes,8.31787E+17
8.47E+17,no,no,no,no,no,8.46765E+17
8.09E+17,no,no,no,no,no,8.08998E+17
8.46E+17,no,no,no,no,no,8.45753E+17
8.51E+17,no,no,no,no,no,8.5061E+17
8.45E+17,no,no,no,no,no,8.44651E+17
8.21E+17,yes,weak,strong,no,yes,8.2062E+17
8.12E+17,yes,strong,no,no,yes,8.11573E+17
8.15E+17,yes,no,no,no,no,8.1491E+17
8.11E+17,no,no,no,no,no,8.10588E+17
8.23E+17,no,no,no,no,no,8.23157E+17
8.23E+17,no,no,no,no,no,8.231E+17
8.45E+17,no,no,no,no,no,8.44963E+17
8.55E+17,no,weak,weak,no,yes,8.55162E+17
8.52E+17,no,no,no,no,no,8.52072E+17
8.19E+17,yes,no,no,yes,yes,8.1858E+17
8.48E+17,no,no,no,no,no,8.48214E+17
8.45E+17,no,no,no,yes,no,8.44877E+17
8.45E+17,yes,strong,strong,yes,yes,8.4459E+17
8.15E+17,no,no,no,no,no,8.15226E+17
8.47E+17,no,no,no,no,no,8.47421E+17
8.11E+17,no,no,no,no,no,8.10965E+17
8.49E+17,no,no,weak,no,yes,8.49345E+17
8.24E+17,no,no,no,no,no,8.24428E+17
8.53E+17,no,no,no,no,no,8.5324E+17
7.92E+17,yes,strong,strong,yes,yes,7.91556E+17
8.43E+17,no,no,no,no,no,8.43043E+17
8.08E+17,no,strong,strong,no,yes,8.07992E+17
8.55E+17,no,no,no,no,no,8.55162E+17
8.30E+17,yes,no,no,no,no,8.30481E+17
8.19E+17,no,no,no,no,yes,8.1858E+17
8.48E+17,no,no,no,no,no,8.47818E+17
8.56E+17,no,no,no,no,no,8.55861E+17
8.46E+17,no,no,no,no,no,8.46129E+17
8.10E+17,yes,strong,strong,no,yes,8.10219E+17
8.46E+17,no,no,no,no,no,8.46305E+17
8.11E+17,no,no,no,no,no,8.10882E+17
8.51E+17,no,no,no,yes,no,8.51324E+17
8.48E+17,no,no,no,no,no,8.47789E+17
8.38E+17,no,no,no,no,no,8.38392E+17
8.15E+17,no,no,no,no,no,8.15107E+17
8.12E+17,no,weak,no,no,no,8.12308E+17
8.34E+17,no,weak,no,no,yes,8.33656E+17
8.56E+17,no,no,no,no,no,8.55666E+17
8.45E+17,no,no,no,no,no,8.44604E+17
8.45E+17,no,no,no,no,no,8.44919E+17
8.26E+17,no,no,no,no,yes,8.26039E+17
8.00E+17,no,no,no,no,no,7.99591E+17
8.14E+17,no,weak,weak,yes,yes,8.14117E+17
8.21E+17,no,no,no,no,no,8.21243E+17
8.55E+17,no,strong,weak,no,no,8.55181E+17
8.22E+17,no,no,no,no,no,8.21819E+17
8.53E+17,no,no,no,no,no,8.53143E+17
8.13E+17,no,no,no,no,no,8.13437E+17
8.43E+17,no,no,no,no,no,8.43459E+17
8.02E+17,no,strong,weak,no,yes,8.01699E+17
8.56E+17,no,no,no,no,no,8.55743E+17
8.12E+17,no,no,no,no,no,8.11861E+17
7.89E+17,no,no,weak,yes,yes,7.88516E+17
8.45E+17,no,no,no,no,no,8.4499E+17
8.51E+17,no,no,no,no,no,8.50704E+17
7.88E+17,no,no,no,no,no,7.88315E+17
8.52E+17,no,no,no,no,no,8.51733E+17
8.52E+17,no,no,no,no,yes,8.52212E+17
8.27E+17,no,no,no,yes,no,8.27256E+17
8.32E+17,no,no,no,no,no,8.31646E+17
8.11E+17,no,no,no,no,no,8.10972E+17
8.45E+17,yes,weak,weak,no,yes,8.45358E+17
8.18E+17,no,no,no,no,no,8.17833E+17
8.46E+17,yes,strong,weak,no,yes,8.45582E+17
8.45E+17,no,weak,no,no,no,8.44839E+17
8.18E+17,no,no,no,no,no,8.17787E+17
8.57E+17,yes,weak,weak,no,yes,8.56511E+17
7.86E+17,no,no,no,no,no,7.86321E+17
8.57E+17,no,no,no,no,no,8.56826E+17
8.16E+17,no,no,no,no,no,8.16055E+17
7.87E+17,no,no,no,no,no,7.86951E+17
8.46E+17,yes,weak,weak,no,yes,8.45683E+17
8.37E+17,no,no,no,yes,no,8.36534E+17
8.06E+17,no,no,no,no,no,8.06215E+17
8.17E+17,no,no,no,no,no,8.17361E+17
7.90E+17,yes,strong,strong,no,yes,7.89797E+17
8.13E+17,no,weak,no,no,no,8.12811E+17
8.45E+17,no,no,no,no,no,8.44645E+17
8.13E+17,yes,strong,strong,no,yes,8.12621E+17
8.33E+17,no,no,no,no,no,8.32694E+17
8.08E+17,no,no,no,no,no,8.0833E+17
8.42E+17,no,no,no,no,no,8.42429E+17
8.30E+17,no,no,no,no,no,8.29656E+17
8.31E+17,no,no,no,no,no,8.31437E+17
8.26E+17,yes,no,weak,no,yes,8.26014E+17
8.29E+17,no,no,no,no,no,8.29032E+17
8.46E+17,no,no,no,no,no,8.45993E+17
8.16E+17,no,no,weak,no,yes,8.15506E+17
8.45E+17,yes,no,weak,yes,yes,8.44595E+17
8.45E+17,no,no,no,yes,no,8.45365E+17
8.35E+17,yes,weak,weak,no,yes,8.35108E+17
8.10E+17,no,no,weak,no,yes,8.09862E+17
7.83E+17,no,no,no,no,no,7.82567E+17
7.92E+17,yes,weak,weak,no,yes,7.9238E+17
8.12E+17,no,no,no,no,no,8.1244E+17
8.54E+17,no,no,no,no,no,8.54254E+17
8.35E+17,no,strong,no,no,no,8.35476E+17
8.35E+17,yes,weak,strong,no,yes,8.3538E+17
8.03E+17,no,no,no,no,no,8.0318E+17
8.22E+17,no,no,no,no,no,8.21632E+17
8.35E+17,no,weak,no,no,yes,8.35205E+17
7.84E+17,no,no,no,no,no,7.83623E+17
8.48E+17,no,no,no,no,no,8.47698E+17
8.25E+17,no,no,no,yes,yes,8.25092E+17
8.27E+17,no,no,no,no,no,8.26711E+17
8.13E+17,no,no,no,no,no,8.12561E+17
8.22E+17,no,no,no,no,no,8.22011E+17
7.91E+17,yes,weak,no,no,yes,7.9099E+17
8.10E+17,no,no,no,no,no,8.10105E+17
8.22E+17,no,no,no,no,yes,8.21904E+17
8.38E+17,no,no,no,no,no,8.38372E+17
8.50E+17,no,weak,weak,no,yes,8.49676E+17
8.35E+17,no,no,no,no,no,8.34721E+17
7.83E+17,no,no,no,no,no,7.82875E+17
8.01E+17,no,no,no,no,no,8.00983E+17
8.15E+17,no,no,no,no,no,8.1516E+17
8.36E+17,no,no,no,no,no,8.35875E+17
8.20E+17,no,no,no,no,no,8.19853E+17
8.11E+17,no,no,no,no,no,8.1055E+17
8.18E+17,no,no,no,yes,yes,8.18182E+17
8.24E+17,no,no,no,yes,no,8.24385E+17
8.52E+17,no,no,no,yes,no,8.52139E+17
8.08E+17,no,no,no,no,no,8.0839E+17
8.18E+17,no,no,no,no,no,8.17779E+17
8.44E+17,no,no,no,no,no,8.43758E+17
8.10E+17,no,no,no,no,no,8.10247E+17
8.37E+17,no,no,no,no,no,8.36831E+17
8.37E+17,yes,strong,no,no,no,8.37198E+17
8.34E+17,no,no,no,no,no,8.33594E+17
8.35E+17,no,weak,weak,yes,yes,8.354E+17
7.86E+17,no,no,no,no,yes,7.86144E+17
8.41E+17,no,no,no,no,no,8.40503E+17
8.37E+17,no,no,no,no,yes,8.36953E+17
8.40E+17,no,no,no,no,no,8.39791E+17
8.38E+17,yes,weak,weak,no,yes,8.38368E+17
8.36E+17,no,weak,weak,no,yes,8.3586E+17
7.82E+17,no,no,no,no,no,7.82475E+17
7.90E+17,no,no,no,no,no,7.90456E+17
8.02E+17,no,no,no,no,yes,8.01697E+17
8.24E+17,no,no,no,no,no,8.2354E+17
8.22E+17,no,weak,weak,no,yes,8.218E+17
8.37E+17,no,no,no,no,no,8.37271E+17
7.93E+17,no,no,no,no,no,7.93399E+17
8.08E+17,no,no,no,no,no,8.07978E+17
7.99E+17,yes,weak,weak,no,yes,7.98926E+17
8.12E+17,no,no,no,no,no,8.11965E+17
8.03E+17,no,no,no,no,no,8.03413E+17
8.51E+17,no,no,no,no,no,8.50689E+17
7.84E+17,no,no,no,no,no,7.83677E+17
8.39E+17,no,no,no,no,no,8.38674E+17
8.10E+17,no,no,weak,yes,yes,8.10206E+17
8.48E+17,no,no,no,no,no,8.47781E+17
8.52E+17,no,no,no,no,yes,8.51846E+17
8.22E+17,no,no,no,no,no,8.2207E+17
8.09E+17,yes,no,no,no,no,8.08733E+17
7.85E+17,no,no,no,no,no,7.85349E+17
8.15E+17,yes,strong,weak,no,yes,8.14542E+17
8.22E+17,no,no,no,no,no,8.22487E+17
8.00E+17,no,no,no,no,no,7.99774E+17
8.13E+17,yes,no,no,no,no,8.12978E+17
8.37E+17,no,no,no,no,yes,8.36666E+17
8.50E+17,no,no,no,no,no,8.49554E+17
8.35E+17,no,no,no,no,no,8.35471E+17
8.11E+17,no,no,no,no,no,8.10525E+17
8.50E+17,no,no,no,no,yes,8.50314E+17
8.36E+17,no,no,no,no,no,8.36383E+17
7.83E+17,no,no,no,no,no,7.82647E+17
8.35E+17,no,no,no,no,yes,8.3511E+17
8.41E+17,no,no,no,no,yes,8.40642E+17
7.85E+17,no,no,no,no,no,7.84647E+17
7.93E+17,no,no,no,no,no,7.93474E+17
8.11E+17,no,no,no,no,no,8.10748E+17
8.42E+17,no,no,no,no,no,8.41911E+17
7.85E+17,yes,weak,weak,no,yes,7.85394E+17
7.84E+17,no,no,no,no,no,7.83915E+17
7.93E+17,no,no,no,no,no,7.93416E+17
8.19E+17,no,no,no,no,no,8.18527E+17
7.84E+17,no,no,no,no,no,7.84101E+17
8.38E+17,no,no,no,yes,yes,8.38153E+17
8.02E+17,no,no,no,no,no,8.01761E+17
8.08E+17,no,no,no,no,no,8.07551E+17
