text,hate speech
  pau no cu da nota paraná,0.0
"rt  eu olho pra essas coisas e penso:
deus criou o homem cis a partir de qual cu
 ",0.0
" ridículo cara, ela ainda ri, se fosse minha mãe virava o hambúrguer na minha cara e ainda dava em mim",0.0
rt  pessoa certinha é um cu né,0.0
"não adianta tu dar uma de superado e ficar postando indiretinha p mim, retardado",0.0
climinha pau no cu de sp hj ein caralho,0.0
5 hrs da manhã eu eo cretino vendo filme kkk,0.0
vamos colocar pra jogar no principal quem sabe assim ganha alguma coisa,0.0
 c*sne branco é um pau no cu filha da pita odeio mais quE TUDO SÉRIO NUNCA VOU PERDOAR toda vez que abro minha pasta e vejo só preview e nada de hq eu quero MATAR mano que ODIOOOO,0.0
meu deus esse segundo episódio da season nova de queer eye pqp ,0.0
"2015- poderia ter sido pior
2016- LIXO poderia ter vivido sem essa 
2017- Lindooo, 0 defeitos 
2018- Meu melhor ano (ignorando estresse político) 
2019- meio pombo, mas meio bom",0.0
fome é lixo,0.0
e ainda tiraram foto do meu cabelo sem me perguntar??? tipo o que custa sério agora eu to com cara de cu e a mamãe tá com cara de cu pq to com cara de cu,0.0
"porra, essa caxumba rodou a família toda. a ketelin a gigi e agr eu",0.0
 lindo como sempre pqp,0.0
rt  vai tomar no cu é só quebrar a porra do ovo direito ,0.0
"[3/8 12:56] caslu : como é não poder me chamar de feio?

minha meta eh ser q nem o lucas",0.0
"11:11️
gorda",0.0
 amg como você aguenta camilizer pqp,0.0
caralho derramei cafe no livro vei q inferno,0.0
ta incomodando ne filha da puta,0.0
" Esse cara idiota é louca e aproveitador...de onde essa besta pornô tirou isso?
Agora, além de tudo virou pau mandado de Maia Nhonhonho e Dóriana...
2022 acabou pra ele.",0.0
posso nem ser feliz c meu amendoim em pazz,0.0
tem umas au's stony que são tudo pra mim pqp que hinoo,0.0
aeeeeeeeeeeee porraaaaaaa puta que pariuuuuu  ,0.0
vai se fuder mano tandara eh de outro mundo aaaaaaa,0.0
" e a porra do mlk ali no telefone pqp, o xande tá cantando na tua frente mlk",0.0
que ódio dessas solo stans do caralho vai tomar no cu mano o min*i não merecia isso tô puta,0.0
sulista n me dirige a palavra não namoral,1.0
ahhhhh porra!! amo que amo ,0.0
rt  não vi feministas e nem a imprensa sair em defesa da advogada ,0.0
"eu DESISTO de cantar zimbra
o tom de voz das músicas ACABA COM A MINHA GARGANTA
ou é muito baixo, ou é muito alto, ou tem uma técnica vocal do caralho QUE EU NÃO SEI USAR
EU CONSIGO CANTAR &gt;TAKE ME TO CHURCH&lt; MAS NÃO CONSIGO CANTAR &gt;VIVA&lt;
olha sinceramente...",0.0
ansiedade me dejxa em paaaaaz puta que pariu,0.0
quem diz que não é o melhor não lercebe puto de futebol assunto encerrado,0.0
"cachorro me mordeu, fdp",0.0
eu sou tão amorzinho como é que conseguem ser fdp cmgo,0.0
caracou eu to no doom viado,0.0
pele de snake num da msm odeio,0.0
sera q meu filho vai ser retardado assim? tenho medo,0.0
 caralho duzentos maluco??? me da aí então,0.0
 providencia gorda,0.0
"Muita rola no cu e com direito a beber muito leite no final, valeu a visita do  essa semana ainda teremos mais         ",0.0
"tô só marcando de cs, quando eu for sair também vou bota pra fuder",0.0
parece um cachorro no cio,0.0
"oh meu deus 
como eu queria tá correndo vez na loja do flamengo hoje 
pqp

hj os vendedor sai de lá rico",0.0
"hoje meu pai, um dia desse tinha na tml um tweet romantizando com 2k de rts e 5k de favs",0.0
"garganta melhorou mlk caralho, acordei zerado, garganta tinindo, sobe balao p comemorar",0.0
"rt  todos os álbuns do djonga são perfeitos, mas heresia.... de fuder",0.0
as vezes vcs esquecem que senso estético é algo muito particular né? nem todo mundo também tem a chance e/ou vontade de treinar e desenvolver um olhar apurado pra essas coisas ,0.0
rt  agora o poste q mija no cachorro né  porra se vier assim vou deixar ela na upa fudida ‍️ ,0.0
o que eu tenho de feio tenho de engraçado. ,0.0
"ta, mas quem iria ir roubar coisa no cu do mundo?",0.0
eu prefiro alguém que olha só a vitrine me chamando de babaca. do que alguém que olha só a vitrine dizendo que me conhece por dentro,0.0
"ae carai cheguei nos 60kg""

pedalei 50km de manga longa

""puts, 57.8, vai se fode",0.0
a meu deus do céu olha isso vai se foder casal lindo demais,0.0
"eu empolgada pra comer um miojo e veio so uma ervilha 
na boa vai toma no cu ",0.0
"  olha o roato desse ser ???? serio perfeito 
kang taehyun é muito lindo pqp",0.0
   verdade cuspir na cara é super educado. vsf.,0.0
"   linda mesmo, fabi!
a típica mulher brasileira: cheia de curvas! lembrei na hora da abertura!",0.0
como é que eu fui perder meu piercing do nariz????????? ba to mt puta cmg mesma,0.0
rt  tu entra puto é sai mais puto ainda ,0.0
"ele dança nisso e eu não consigo nem andar direito ,-,",0.0
rt   sindicato da esquerda maldita!,0.0
rt  vai se foder to muito triste,0.0
kkkkkkkkk toda vez que eu vejo e morro de rir toma no cu,0.0
caralho olha esses olhos eu to -,0.0
porra pedro hj tiro o dia,0.0
acordei um puta crise alérgica,0.0
rt  putinha do rival ,1.0
"rt  mano, homem é ridículo dms tem hora. os cara faltava bater nas mina pra arrumar 1 bj. pqp moss fiquei grilado com esses pnc",0.0
cadê a consideração que dizia ter por mim? enfiou no cu??,0.0
não e só cara feia !,0.0
"rt  pá, pá na sua bunda, na buceta é poc, poc",0.0
rt  kkkkkkkkkkkkkkkklkkkkkkkkkmk vou ficar até quieta ,0.0
"mano sei nem o que falar, to muito  puto e as pessoas envolvidas estão  de parabéns, o mundo da voltas  ",0.0
essa porra deve tá achando que sou eleitor do bolsonaro só pode,0.0
eu fico nervosa pra tudo pqp por mais que seja uma parada que é meu sonho fazer a vontade é desmarcar só pra eu n ficar mais ansiosa,0.0
 vsf vida de merda só tira n da nada,0.0
meu cu não passa uma agulha,0.0
"rt  eu tô com o cu piscando pra comprar um monte de roupa sendo que tenho outras coisas pra fazer, deus me segura",0.0
"da vontade de quebrar na porra cs, uma por uma pra ver se vira gente",0.0
"carioca, sambista, morena de alma negra  
portelense e flamenguista
meu maior defeito? sou hétero  ",0.0
  tá chegando tem 10 anos porra,0.0
"KKKKKKKKKKKKKKKKKKKKKKKKBITCH U THOUGHT

simplesmente ele vai pra casa da amiga hahaha pra encontrar ele no triangulo ai vai toma no cu mano vou sozinha nessa merda chegar no final do role fodase ja ta tudo estragado msm",0.0
 ô viado o peito com osso tá 14 conto o kilo caralho,1.0
traz um caminhão de tinta amarela pra eu testar rapidão,0.0
puta que pariu eu to muito nervosa com essa porra de jogo pqp,0.0
rt  pqp kkkkkkkkkkkkkkkkkkkkkkk ,0.0
fiz palha italiana e vi anime. qria o bandido,0.0
 caralho ainda,0.0
"os sorrisos e samo dando tchauzinho pqp ninguém ama mais a mina do que as meninas e é isso.
",0.0
"️Puto sentando cu rasgado no pau muito grande e saco        








 
 
 ",0.0
aiiiii drogaaaa ,0.0
ainda debocha quando eu falo pra ir la bater um papinho com a minha psicologa que me confirmou que a depressao ta comendo meu cu de tal maneira que existem dias em que eu so quero dormir 13 horas direto e que isso é um sintoma normal e nao vagabundagem,0.0
"mas tá aqui comigo, sou seu idiota favorito",0.0
tacar o pau na minha seleção e depois surtar por ela é essencial,0.0
"ta agora eu preciso de ajuda

eu arrumei minha estante e ficou assim ne

MAS eu preciso colocar esses cds em algum lugar; vcs acham que iria ficar muito feio se eu colocasse em cima de alguns livros¿? ",0.0
" um puta elogio desse, queria eu alguém me chamando assim",0.0
sla se a mina acha bonito o problema é dela tlgd. não gostou simples -&gt; não olha,0.0
que porra e essa????eu metia a faca nele ali mesmo,0.0
rt  puta merda lindo demais ,0.0
"Engraçado que no primeiro dia que sai com ele depois eu tinha na minha cabeça que ele era escroto e que ia dar merda... Não era paranóia era intuição, tomei no cu",0.0
"Mata burro elétrico, gado respeita mesmo.                       ",0.0
porra é essa,0.0
"Mas que porra de anti é essa que se escreve no canal ,da like , ativa o sininho, mas não faz isso nem com o fav dela ???? Esse povo é obcecado pelo BTS",0.0
"Vou beijando esse copo, abraçando as garrafas 
Solidão é companheira nesse risca faca 
Enquanto 'cê não volta, eu 'tô largado às traças 
Maldito sentimento que nunca se acaba…",0.0
"Aonde tem um monte que fala mal, mas ninguém vai embora do morro."" acha que alguém mora aqui por que quer, caralho!? Que idéia. Queria eu tá morando bem longe daqui. Se eu pudesse e meu dinheiro desse...",0.0
"se eu juntasse todos os textos de ""términos"" dava um livro sapatao bem intenso",0.0
rt  fico puta quando vou stalkear alguém é só tem meme,0.0
não pago pra filha da puta que me desmerece pq tem o troco,0.0
" cara, eu fico pasma. que coisa nojenta, namoral. porque homem é assim velho? porra, custa respeitar , parar de ser uma porra de nojento, podre.
ser mulher é preocupante demais, a gente tem que se preocupar até com o batom que usa.",0.0
"precisa se apurar com urgência os desmandos nas universidades, a começar pela demissão dos reitores

",0.0
rt  a hayley williams é linda de qualquer jeito mas pra mim ela de cabelo azul e loiro é surreal pqp ,0.0
Como Prometido Ta ai O Vídeo Eu Gozando No Cu do Muleke Passivo Gostoso Onde Ele Jorra Toda Porra Pra Fora.     ,0.0
cada dia eu percebo que sou muito mais feia do que eu pensava,0.0
tempo tilte tnc,0.0
"Se essa boca não beijasse tão bem
Se esse abraço não fosse tão massa
Se quer saber se eu quero outro alguém
Nem de graça, nem de graça PORRA ENTENDE ISSO CARAI",0.0
Sente falta da tua ex ? — Não crl toda hora essa porra ? Se eu tivesse sentindo falta eu pedia pra voltar crl ! Tô feliz cmg msm e com as pessoas que estou conhecendo de resto é resto ! ,0.0
" eu já tava aqui ""caralho mano conseguiram até inflacionar o corote",0.0
"a gente não é porra nenhuma e ainda tem gente que se acha"" (sabedoria popular. moça passando na rua. 2019)",0.0
esse tempinho me dá muito sono pqp,0.0
"meu celular tá travando muito. pqp 

hariany na vamos",0.0
putinha da ppk de mel ,1.0
" sério mesmo que não sabia . nossa que coisa . só um burro não enxerga , que só ministros do pt são uns 7!",0.0
" Cala a boca seus merdas,a Paula já fez mais de uma viagem com as meninas do BBB patrocinadas,ela n falou desse jeito,q falta do q fazer Uol, vão pra porra",0.0
caralho mano se machucarem o mingi eu vou cair na porrada,0.0
 kkkkkkkkkkkkkkkkkkkkkkkkkkkk ridículo,0.0
" vei eu to achando que taquei no lixo, pistola por causa da tela",0.0
eu tô muito puta,0.0
"Sou repórter Ramalhão JCT.Jornal de Cidade Tiradentes Greenwalt e americano honesto 
 SÓ BANDIDO OLHA CARA DESTE SÁFADOS DESTA PROSTITUTA DESTA VAGABUNDO DESTA VACA POLÍTICA E AUTORIDADES CORRUPTAS POEMA A VERDADE.G ",1.0
"meu amigo vai ser pai mano, tá fudido",0.0
    meu pai amado o ódio q eu tenho por homem é inexplicável............ q porra,0.0
"[3/8 12:08] evelyn puta : eii
[3/8 12:08] eu ‍️: oii
[3/8 12:08] eu ‍️: não tenho  

já sei que vai pedir ",0.0
"queria ser menos idiota , e trouxa",0.0
rt   sou feia demais pqp         ,0.0
"to puta, e o pior é q eu n fiz nada",0.0
"rt  cacete mano, quando q vou ter alguem em",0.0
maaaaaano do céu eu estou muito ferrada pqp!!!,0.0
minha avó é preconceituosa pra caralho inferno,0.0
porra ngm conhece dazzling queria comentar sobre com alguem inferno,0.0
 sou mto burro,0.0
"eu to simplesmente chocado mano, o cara estudava comigo, pqp",0.0
 libera rt feio,0.0
eu nasci sem cu...,0.0
rt  eu sou profissional em votar em enquete sem querer pqp,0.0
"Caralho olha essa mudança, fudeu no tt só vai dar isso agora, e muitas garotas vão entrar em depressão pq sõ engordam na barriga e na cara...",0.0
ahhhhh vtnc mano kkkkkkk,0.0
" porra, pá! estava a cagar",0.0
 eu sou uma dela carai,0.0
ainda está gorda,0.0
"rt  0 defeitos bebê 

um dia na vida eu vou ter coragem de fazer um meu ",0.0
 wanda e tom pqp seria um casalzão com os dois,0.0
  porra lua para de decifrar meus asterisco,0.0
 caralho não é possível.,0.0
espero que hj seja gostosinho no azeite,0.0
"tu sai de um relacionamento aí fala a não quer se envolver com mais ninguém, mas aí sempre vem aquele contatinho da casa do caralho ",0.0
eu msm na vc do nada eu gritava uns caralho inferno,0.0
"o que me estressa aqui no trabalho não é nem os clientes (que caso é normal), e o próprio funcionário fdp",0.0
"caralho quem consegue escutar atitude 67 ?? que bosta pqp , ainda se dizem tocar pagode ",0.0
" Qdo tinha q ganhar não ganhou, jogou mal e ainda foi expulso por agressão e o povo só falou no soco q o Neymar deu no torcedor babaca.",0.0
ghost vindo pro br em abril junto com o metallica me deixa pau molasso pois queria um show solo mas de qualquer forma vou ir ,0.0
"to com fome e meu caldo não chega, porra",0.0
"sábado e eu fazendo lição...
sábado é dia de não fazer porra nenhuma. alguém me chama pra sair pf.",0.0
rt  ficava puta quando eu fazia o bolo errado e eles tacavam no lixo ,0.0
" tá fumando o quê bichinha? acorda pra realidade, imbecil!  ",0.0
"A melhor coisa é receber aquela mamada logo cedo.. leitinho fresco.  . mlk é foda da conta mesmo desafio pago.será q vc tbm daria conta do baiano aqui 
        ",0.0
estou me iludindo sim ou obvio filha da puta,0.0
 kkkkkkk eu lá concentrada a mina me puxando kkkkkk maluca porra,0.0
rt  eu preciso de amigos novos q nao vao me deixar sozinha pra falar de futebol. quem se habilita a ser meu amg vamo la ,0.0
"rt  todo dia eu reclamo que tô gorda mas continuo comendo igual uma doida, augee",0.0
puta merda! minha amiga está toda empolgada pra sair e tudo o que eu quero é passar a tarde deitada com o meu irmãozinho. a gente já desmarcou fim de semana passado e eu estou sem graça de dizer que não estou afim (?).,0.0
"   será que o brisola pensaria isso? ah! ""o brisola está morto, babaca",0.0
rt  bom dia passando mal igual uma desgraçada ,0.0
 eita pau pereira!,0.0
" um jardim e lixeiras seletivas de lixo, plisss",0.0
"rt  q sdd de ir pro baile da final ou pro princesinha, vsf",0.0
 porra julia vsf,0.0
é mt complicado encontrar um vestido de festa que fique bom em mim pqp,0.0
"E ai safada punheteira? Já lavou o grelo hoje sem fazer birra? Batedora de siririca. Army? Mas é nunca, Army respeita os meninos , não usa eles como objeto sexual não sua vagabunda punheteira. Shipper tem é que levar chibatada no lombo pra aprender. sem vergonha",1.0
 é tipo legging kkkkkk mas ficou feia nas perna,0.0
rt   só dou 7 mil no celular se ele chupar minha buceta,0.0
 qnd eu jogo na sua cara vc fica puta ne,0.0
sai o calanga kkkkk,0.0
melhor sensação é fazer alguém rir até ela ficar com cara de idiota,0.0
" largada vá, visto que a vaca anda à solta ",0.0
 Ele fala que é fofoca por que passou pano para as pilantragens do juiz e do procurador mau carater e certamente sabe que em algum momento terá seu nome envolvido..,0.0
rt  observem essa desgraça q fica linda c qlqr cor de cabelo pqp q mulher ,0.0
"deitada na cama de cabelo molhado e com uma preguiça da porra de secar

triste",0.0
rt  lucas botti manda foto do cu pelado pelo amor de deus pfv ,0.0
"vcs: tem q amar todos os corpos n sei oq n sei oq 

also vcs: porra engordei to horrorosa",0.0
ficou fudido,0.0
rt  braaaabo pqp ,0.0
meu deus o taeuwjisndkdk pqp comonassim,0.0
to me sentindo como se tivesse matado 200 pandas que lixo de ser humano eu sou,0.0
" precisar dar uma resposta a altura contra os desmandos de alguns ministros do  
Apoie  e  
 ",0.0
kkkkkkk q maluco babaca mermao,0.0
rt  só qro ficar em paz mané pqp,0.0
rt  maldito dia q esse cara conseguiu fugir da pororoca ,0.0
"minha mãe tá fazendo mocotó , pqp ta cheirando muito ..  que vontade de comer pena que não posso ",0.0
consideração é aquilo que as pessoas enfiam no cu?,0.0
"rt  rp no whatsapp muita doidera, mas era bom demais, geral se pegava, geral fazia vários personagens ",0.0
" ela me mandou também,acho que não está bem pq só sabe me xingar essa vaca kkkkk",0.0
ahhh como eu queria ,0.0
o exemplo mais explícito de macho escroto,0.0
rt  não entendo como a imprensa clama por impostos! ‍️ ,0.0
"rt  — é melhor tu ser bandido, porque se tu for viver de rima parceiro tu ta fodido!

 ",0.0
ansiedade ou insegurança?,0.0
"to apaixonado por um menino q eu achei q era uma menina sapatao, aí q fita",0.0
 feio vai pro trevas tbm kkkkk,0.0
toma no cu sabe. toma no cu. cansada de ter gente desacreditando do que a minha doença causa em mim,0.0
 mulher não vem com essa não.  tu vai pro vim do mundo e vem com uma história dessa. deixa bichinha.,0.0
ando bué cansada do trabalho e algumas pessoas n entendem isso. desculpem se vcs n mexem um cu ok?,0.0
puts... pensei o mesmo quando ouvi,0.0
tem dj de mega ganha milão pra tocar uma hora pqp vou virar dj,0.0
"tá achando caro? não vai porra, deixa de ser miserável e linguarudo",0.0
bem feito q levou um pau,0.0
rt   caralhoooooooooooo tu é a mas braba fdp kkkkkkkk,0.0
"a manhã toda a gente decidindo se ia no rodízio de hambúrguer ou no boliche, pqp parece que todo mundo naquele grupo era de libra",0.0
e o desgraçado q matou a filha no lins  incrível q lá o povo vê tudo mas não viram os maus tratos da garota ,0.0
  amo muito eles puta merda      ,0.0
"enchi o cu de mortadela e açaí, tô realizado",0.0
"rt  • apesar de ser um nenê, porra macho lindo do caralho",0.0
pqp que susto krlh ,0.0
kkkkkkkkkkkkkkkkkkkkkkkk patrulha do cu deu rt num tweet meu dnv n acredito,0.0
 final de tvd acabou cmg pqp xxx ,0.0
bué cenas negativas q escreveram porra queria rir mais ://,0.0
poderia abrir um sol te queimar o cu,0.0
"rt  vcs todos que tem um pai que n é um lixo, agradeçam smp",0.0
"rt  o mal de vagabundo é querer roncar pra conhecido, pra se aparecer pra desconhecido...",0.0
  kkkkkkkkkk eu entendi idiota,0.0
vamo brasil porra  ,0.0
"guga fica falando sobre as coisas q aconteceram no jogo aki no tt, vai tomar no cu mlq porra",0.0
porra kaio desmarca a porra do role aí eu posto aq posto no insta convoco no zap formo todo um role pra do nada ele voltar “TO BEM GENTE DE VOLTA A PROGRAMAÇÃO NORMAL”,0.0
" budweiser nem pisa, ruim pra caralho",0.0
"sejam legais com as vendedoras, pq as vezes a pessoa ta tendo um puta dia merda e te atendendo com sorriso no rosto, não tem necessidade de ser um cuzão do caralho",0.0
rt  jesse rutherford e devon carlson eu não sei lidar com a beleza de vcs puta que pariu meus pais ,0.0
"no dia que você tiver 1/3 da integridade e reconhecimento da marina na comunidade científica, vc pode querer lacrar  ",0.0
 te foder,0.0
"fav e eu te respondo: 

- primeira impressão: legal
- te shippo com: alguem q te faça bem
-  proximidade 0/10: 10/10
- eu gosto de você: te amo porra
- você é meu: hamigax

(se flopar n fui eu)",0.0
 Deu a entender que ela estava defendendo alguém que ele tava brigando(acho que era a mãe pela forma que ela disse) e cá entre nós se o cara for irmão dela e ele chamou a mãe de vagabunda (foi isso que entendi) ela ta certinha de da umas porradas nele que.,0.0
 si ta chato pra caralho,0.0
rt  a amber fica tão pequena do lado do chanyeol pqp um tiro doeria menos ,0.0
shalom só tem viado e sapatao é?,1.0
que porra parece um cachorro no cio cruzes,0.0
ronaldinho se acabou quando jogou no flamengo e o adriano quando voltou tava gordo kkkkk,0.0
 bixa ta mesmo toda destruída jogada aqui no meu sofá tomei ate um susto,0.0
"do jeito q é babaca, merece ficar sozinho mesmo",0.0
" raça maldita, assassinos.",0.0
"rt  vem pra mata comigo , vou te mostrar meu pau brasil 🇧🇷 ",0.0
rt  pensei q era só eu q tinha esse ódio todo ,0.0
ah vai tomar no cu infeliz,0.0
Ahhh não o bandidona estilosa KKKKKKK vão lavar a xereca de vocês e parem de dar opinião na roupa que os outros SE SENTEM BEM VESTINDO CHATOS DO CARALHO,0.0
rt  nada melhor do que isso  ,0.0
  tira a porra desse robô !!!,0.0
 aquilo vindo de um miúdo que nem para servir cafés deve servir... pqp,0.0
" Alguém tem que botar o pau na mesa. 
Não é possível que os absurdos praticados por Toffoli e Moraes fiquem impunes. 
Eles passaram de todos os limites.",0.0
"  é sammy 
e aquilo ficou muito feio._.",0.0
"eu acho que as pessoas daqui da rua, sente um tesão em me fuder, só pode.",0.0
quero dormir pqp,0.0
coisa de retardado se fude,0.0
"fico olhando nossas fotos e fico, “pqp eu sou um verme que deixou uma pessoa assim escapar”",0.0
  vera vagabunda,0.0
"brechó com uma jaqueta a 120 reais.
genteee se toca porra",0.0
uns tem neurose pra caralho e eu alívio no trago,0.0
e o jeito !,0.0
mais feia que eu hj só eu ontem,0.0
caralho nego tem tesão em me estressar,0.0
ver lixo humano apanhando é melhor do que fazer sexo.,0.0
se bolsonaro descobrir a cura do câncer vai ter neguinho levantando a hashtag cancerfóbico. pqp!,0.0
"O BRASIL EM NOVA DIREÇÃO, SÓ A TARTARUGA , SEU LIDER  Lula E SEUS FILHOTES DE CORRÚPTOS  NÃO PERCEBERAM.  ",0.0
 q sua puta,0.0
mais um ano consecutivo do meu irmão sendo vice campeão paulista e eu me encho de orgulho! ,0.0
 kkkkkkkkkkkkkkkkk desgraçado,0.0
"perdi minhas fotos todas, pqp, quem tiver foto cmg manda lá no wpp",0.0
rt  crl eu sou muito feia inutil,0.0
" porra, fala não..",0.0
"mano só eu q acho os irmãos scribel uns gato ? pqp, eu pegava qualquer uma dos dois kkk",0.0
sdds do nosso grupo kkkkkkkkkkkkkkkkkkkkk,0.0
vem outubro,0.0
 sim?? kkkk tá parecendo o mc pedrinho gordo kk,0.0
 pq vc ta me chamando de feia?,0.0
vsf vsf vsf e bai.,0.0
"rt  aonde algumas mina te olham de cima a baixo, que parece ate que estamos com um pau na testa  ",0.0
fala sério ele ficou lindo pra cacete assim eu tô boiola,0.0
"  oxe, q ft boa da porra pqp",0.0
 chupa-cu de goianinha,0.0
pegooooou porra,0.0
"mano eu não posso ver uma pessoa doida, retardada e lerda que já quero fazer amizade",0.0
 já já acaba viado kkk,0.0
"acho que mais do q qualquer coisa, oq me deixa mais chateada é quando deixam os meus amigos chateados, serio vsf",0.0
" claro flor, diga ae vc tá surtando com essa nova era?",0.0
"não me arrependo de nada,tudo que fiz me trouxe algo, se não foi felicidade pra caralho, foi aprendizado de sobra",0.0
não sei lidar com essas crises de ansiedade pqp,0.0
ainda bem q essa porra cresce,0.0
 tava mt bom pqp,0.0
"Mandei uma figurinha de rola pra Helo, aí ela: 
""Uma rola ? Eu tô cansada de rola, não gosto mais... Tá, de vez em quando eu gosto, mas agora não"" 
O TANTO QUE ESSA MENINA ME REPRESENTA",0.0
é só ver a maldita que o coração balança kkk,0.0
eu estou em prantos.,0.0
"ESCALAÇÃO OFICIAL...
Pau Lopez;  Florenzi, Fazio, Jesus, Kolarov;  Cristante, Diawara;  Cengiz, Zaniolo, Kluivert;  Dzeko
  ",0.0
tirou as palavras da minha boca,0.0
 campanha bloqueie um idiota.,0.0
caralho pq as pessoas têm preconceito com câncer???? melhor signo me dá licença,0.0
droga,0.0
rt  uma pessoa feia que eu não gosto ,0.0
"rt   vsf, depois vai ficar me pedindo camisa ",0.0
"Não fiz o gol , mais dei assistência pra um gol que foi o único , e tomamos a virada pra 3x1 , fico puto quando perdemos por Baguio besta , pqp ",0.0
"PUTA MERDA, O SPOILER DE SHE-RA QUE EU RECEBI AGORA! COLOCA TAG QUANDO FOR FALAR CARALHO! ASSIM DA PRA SILENCIAR! NEM TODO MUNDO TEM TEMPO DE VER NA HORA QUE SAIU IGUAL VC NAO DESGRAÇA! ",0.0
pqp que rally maravilhoso,0.0
na moral o messi e a antonella eh o casal mais lindo do mundo vtnc,0.0
vou chutar o balde com a porra toda,0.0
pq dia de semana um solzão da porra e no meu fds essa chuva? sem condições e nem meu namorado tá comigo pra piorar a situação,0.0
"rt  você é livre pra fazer o que quiser, mas quando fizerem com você mastiga e engole. sem fazer cara de cu ",0.0
rt  só pq não tenho pinto eu não posso comer seu cu?  menino para de ser machista e vem com esse cuzao gostoso pra cá,0.0
 é consta... a dor de cotovelo tá te deixando burro hein?,0.0
tô muito puta,0.0
"tmnc, vou ter que ficar aqui até escolher a porra da roupa pro casamento, to puto",0.0
Você levanta bonita assim sempre ou só 24h por dia? — Se tá falando isso e por que não me conhece por que PORRA tá pra nascer mais feia q eu kkkkkkk ,0.0
" porra, tu quer bater em mim? tem que bater nele fdp",0.0
rt  que rola linda ,0.0
 Vê se Zico falou alguma coisa? Mesmo sendo amigo desse lixo desse Abel . Vê se.Leandro falou alguma coisa. Esse ai então. O.importante é sempre o Flamengo . Não fode....,0.0
rt  deve ser muito difícil me olhar de cara feia e ficar no vacuo kkkk,0.0
se eu to com vontade de deitar o jk na porra nem imagino o q o jin ta sentindo,0.0
"rt  gosto de prioridade, segunda opção vc enfia no cu. bom dia",0.0
"O governo chegou à proposta inicial para reduzir impostos sobre consoles e jogos eletrônicos. Segundo rascunho do decreto, o Min da Economia quer baixar de 50% para 40% o IPI cobrado para consoles.

De 50 para 40... Tente explicar isso para um gringo.",0.0
"o maldito ônibus não passa e quem tem que correr é a gente. serio, esses motoristas deveriam levar mais a sério o compromisso deles. ",0.0
amanha joga o benfica e já estou bue excitado porra,0.0
rt  me apaixonei to falando sério ,0.0
rt  deixa eu foder tua boca? ,0.0
meu deus como eu me diverti ontem vsf,0.0
"se merecem mesmo, fdp !",0.0
"tão usando sua conta do spotify? haushaushhshd meu deus — sim, um filho da puta sem nocao ",0.0
eu to muito puta da vida,0.0
 tu nem chama p role p jari desgraçada,0.0
"rt  parabéns, coisinha ",0.0
parece que se faz de idiota,0.0
  kkkkkkkkkkkkkk ê pqp,0.0
"se eu fosse qualquer criança de stranger things meu psicológico estaria fodido
o psicológico da eleven, da max, do will e do mike são os mais fodidos da série
lucas e dustin com certeza também tem por todas as situações que passaram mas os desses 4... os duffers não tem dó",0.0
"eu sou de boa 
MUITO de boa
ai eu falo 
mano, eu n gosto disso e daquilo
já deixo avisado, bem avisado, se vc faz 

é ÓBVIO q eu vou estressar cm vc 
PQ EU JÁ AVISEI QUE EU NÃO GOSTO
FEZ PQ QUIS 
e eu fico é puta logo, então não vem de ahhhh mas... ah mas o caralho, ME DÁ LICENÇA",0.0
tem gente q sai de casa na intenção de ser babaca,0.0
"  pro meu sábado ser bom, soo me falta uma pica com essa qualidade kkkk",0.0
os fato,0.0
meu momento preferido é quando ele consegue abrir a porta carai até arrepiei,0.0
"  pô maluco. vai tomar no teu cu, demente.",0.0
" rosen, williams e irwin subindo.
só não vou ficar mais puto com o gesicki caindo pq o o’leary veio de graça...",0.0
 o cu de sua mulher,0.0
vi no fb e rachei kkkkkk tnc ,0.0
Mesa limpíssima (isso doeu na inveja) e neve lá fora. Se fosse eu: que barriga oq! vamo sair passear ver neve comer e beber!  :D,0.0
meu deus. esse jogo ta sendo pra testar o coração pqp  ,0.0
viado com seus cachos hidratados não quer guerra com ninguém ! ,0.0
" amigo, eu não sou ninguém no dia de hoje pqp",0.0
eu tô puta,0.0
rt  vontade de fuder do caralho,0.0
"não só as magras, como tem pessoas que se acham/são gordinhas e não se sentem bem com o próprio corpo, e eu entendo completamente, mas isso n quer dizer q eu tenha q achar meu corpo mil maravilhas pq eu n sou ""gorda""+",0.0
porra do nada um frio do cacete hj,0.0
"    E não é julgamento, flor. É apenas uma constatação. Poderia postar uma foto com minha tia-avó (que é negra)e falar que sou negra?! Não! Seria um desrespeito a ela. Mas posso apoiar um mundo melhor para ela.",0.0
pago.muito pau sim,0.0
"eu ia fazer meu cabelo,  mas com essa chuva nem rola",0.0
"Eu já odeio tanto meu corpo, aí vejo uma guria assim com esse corpo se considerando gordinha, me olho no espelho e fico pensando oq eu deixo pra mim então, tipo de legenda tóxica do caralho ",0.0
rt  uma droga maldita que vive tirando a vida de muitos ,0.0
corra de gnt mal resolvida c ex pq sabe... el@user voltam... e vc fica ai q nem troxa,0.0
rt  os cara puto na internet pq vai ter modelo trans na victorias secret irmao vai trabalhar estudar sei la sai dessa,0.0
 babaca é tu!,0.0
"rt  se tem uma coisa que eu odeio no twitter é eu tá vendo uma publicação no feed, e do nada a porra da publicação sumir e nunca ma…",0.0
