text,hate speech
mimadrediceqvafeayiagree,1
"¿Envuestrascasastambiéntenéisesatradicióndemierdaenlaquelasmujeresossentáisenellugarmás""accesible""delamesaparaservosotraslasqueoslevantáisarecoger,acambiarlosplatos...?",1
Ytegolpeomásfuerteperra.,1
Castigadotresmesessinsalirylachicanovieneacasa.───NOTAU,0
jajajajelmehetopadocontantosdelaonda3quemehicieronmansplaining,1
Resultaquehoyeseldíadelajuventudynomequedamásquefelicitaralúnicoquelomerece.FelizdíaGai!quelallamadetujuventudnuncaseapague:),0
"Losquedicenquecreenenlaigualdad,peroqueelfeminismoactualeshembrismo,sonlosmismosquetachabandelocasalassufragistas.Elfeminismonuncaconsigiónadaporresultarsimpatico.Losqueahoraseponendelladoequivocadodelahistoria,luegoquerráncambiarla.",1
"AhoraqueSánchezsehallaenCanadá,parecequeelCETAyamereceserapoyado.Fijaosenlaperversaescaladeprioridades:lalibertadcomercialdelosciudadanosmelatraealpairosalvocuandomesirvedemuletaparacampañaselectoralistasdesdeelextranjero",0
"Graciasporcompartir,abristeheridasqueunopiensayaestáncerradas.Yositecreo",0
pordioscomonopodesquereramisgatasconchafrigida,1
"Viceversa*Denada.Queterepito,queparecesundiscorallado,quesinotegusta,loignoras,peronovengasacontarmetusdramasnituvida.QueveoqueniIbaiteentretienequetienesquemeterteenalgoquees""unaputamierda""paraentretenerte,sienelfondotegusta",0
"Unadelasfloresmásrepresentativasdelamorsonlostulipanes,quesecultivanconcariñoydedicación.NuestraCORENADRapoyaalasmujeresyhombresfloricultoresdeXochimilcoyTláhuac,paraqueobtenganlosmejorestulipanesenesteMesDelAmor",0
Mujeralvolantecausaterror(Video)-,1
MuchoPunchanaziperoqueluegoosescondéiscomoputasmariconas.,0
Imaginoqueestafeminaziesboba,1
"diosloscitadosdeestetuit,simplementedioaentenderquenolegustóysaltaronconqemilianotienepremiosyrebajandolacuandonotienenadaqueverdelejossevesumisoginiainternalizadadespuésnodenelduscursitodesororidadyempoderamiento:)",1
Nombrejefenimemencionesaesaperranovalepachingarasumadrelaculera,1
Felicidadeszorra,1
11Feb|Meghanganademandacontradiariobritánicoporviolacióndeprivacidad,0
Eraunacriada?Siemprepenséenellacomounamujerempoderadayemprendedora,1
"Todoshacemoseso,evitarlugarespeligrosospormiedoaserasaltados.Elasuntoesquesumiedonoincluyeseracosados,abusados,violadosymatadosporserhombres.Nosotrassí.Esoespartedelosasuntosdegénero,esoeslaviolenciadegénero.",1
"Esteesel""Infierno""demuchísimasmujeresvíctimasdelaViolenciaDeGénero.Mujeresquedebensaberquenoestánsolas.MujeresalasquequeremosayudarRompemosConLaViolencia.Aquínostienesfakali@fakali.org954228871Vía",1
Taslocachica!Paraserunaempanadaestámuycara.,0
"hoyesunbuendíapararecordaratodaslasmujeresquehanlogradograndesavancesenlaciencia,dondeenmuchosdeestoscasos,sutrabajoysuslogrosfueronrobadosporlosonvres.Pero,hoy,día11deFebrero,selesreconocesutrabajo,eldeverdad,eldeesasmujeres",0
AsífuelaliberacióndePoloniaporelEjércitoRojo:laviolaciónenmasadeniñasymujeres.Acuérdatedeestocuandotediganqueelcomunismoesfeminista. ,1
"Losquedefiendeisalcantantedelapollarecords(queesunyonkiquenosabecantar),vuestrospadressonhermanos?",0
"Contigolaencuestasequedapequeña,hahabidodíasenlosquehancaídomásde40…yhasta50;inclusorecuerdoundíaquelosdetesacaronenlasminiaturasdelaprincipalpasandoelmochotrasunodetussquirtazos",1
Estoesloquelasfeministasconsiderandiversidadcuandomandanellashttp://www.returnofkings.com/87377/huffington-post-staff-photo-shows-that-their-idea-of-diversity-is-hiring-only-non-black-women,1
AlemaniaTVestatalencanaldejóvenes:Serieproxenetaromantizandorelacionesamorosasentrechicasmenoresyextranjeros/fugeesZanzuKalergiWhiteGenocideEUparaísoVideosoloenalemánhttps://www.kika.de/schau-in-meine-welt/sendungen/sendung103934.html,1
Miconsejomgtowdeldíaesqueporningunarazónincluyanasuparejaenlosagradecimientosdesutesisocomoreferenciapersonal.,1
EstaeslamujerFLOREROporexcelenciayseríedetodossusvotantesElproblemaesqsusvotantesnoloquieranverIglesiasyMonterodosfalsariosGobiernoDimisión,1
sosquepocosahoramesientounaguarra,0
Todavíahayinscripcionesparasermichica.,1
"Quinientosendóndedametusdatossiestáseneldf,baratísimoquepocavergüenzalobaratosalecaroaveceselneumólogolecobraamimamádespuésyade5meses1500ylavecada15díaslos2primerosmesesfueron2500porcabeza",0
"OtramanadaenManresa:detienenacuatrojóvenes,delosquenodicenlanacionalidad,porviolarengrupoaunachicahttps://casoaislado.com/otra-manada-en-manresa-detienen-a-cuatro-hombres-de-los-que-no-dicen-la-nacionalidad-por-violar-en-grupo-a-una-joven/",1
Sinoquierenelmismotratoquelasmujeres...¿Significaquesabenquenoloson?,1
"NomehatocadounamujerdominantePerocreoqueprefierolasumisa,llevarelcontrol,aunquepuedeserunarmadedoblefilo,avecestepuedestoparconunachicadejadaomuuuuuytímida.",1
"Lamayoríadeinfanticidiossoncometidospormujeres,¿castigamosentonceseldoblealasmujeresquecometenuninfanticidioqueunhombre?",1
Sidormidasetevegorda....cómoseveráparada?,0
,1
"Quedijistemujer,yaestásrascada.??",1
"Lamayoríademujeresprostituidassonmujeressinestudios,migrantesysinpapeles.EsotambiénesuntipodeviolenciayaquesevenobligadasahacerloporquenosepuedenincorporaralmercadolaboralMentirasIdealizadasJuevesFeministas",1
"Engaaclarosiponelacarapuesengameteleunapataenlacarayhazleunarajaqueledenporculo...TUERESGILIPOLLASENSERIO,esquehayquetenerunpocodecerebroparaverqueesrojadesobraperosiestasmalitoesnormalquenoveasna...",0
"Detestoquelagentenoseadirecta,¿quierescoger?,puesdilo...tambiéndetestoqueusenlapalabra""mimos""avecesparareferirseaeso,esquesimepasanomedaríacuentaporquenosécaptarputasindirectas,suspiro.",0
"Avión.Llego2horastardeporquenuncanosdejaronsalir.Ycuandopudosalirenotroavión,nolesdejaronsubirelequipajeYavos,Elvis,pedazodemogolicoacuerda,andasacandoeltítulodeperiodista,quemasqueperiodistaparecesunaputaqueopinaporplata",1
"Asísonlosmachistas,lamujeresculpablehastapordefendersedelagresorEllosproponenquetecalles,quenotedefiendas,queseassumisaantelaviolenciaysoloparaqellospuedanseguirviolentandoamujeressinconsecuencia.Ylopeoresqtienenhijas!!!",1
"Chicascomolessubelosseguidores,amo!!!!mellos",0
ElgobiernodelPSOEcreequelasmujeressonseresinferioresincapacesdeobtenerpuestosdirectivosporsímismasypretendeobligarporleyalasempresasadarleselpuestoporrazóndesexoinferiorynodetalentopropio:,1
"MedicenquenosoloesladeEspaña,sinolasreinascatólicasnegeneral.Peroestaguarraesunaatea.",1
"YopiensoquenoesGuerreroesalgomásalládelinfelizdeFélixyvendrádelúnicosectorquenohapodidoentenderelKKSelfeminismoensusdiversasexpresiones,ynolohapodidoentenderporquesumentalidadsesenteraaúntieneelmodelodelamujerabnegadaysumisa.",1
"Alfeminismoporocasión:EsefeminismoquegustadeusarYoSiTeCreosoloparadefenderalamujer,elqueculpaalhombredetodomalenelmundo,elqueprefiereganarseelapoyodeunfamoso/políticoquedefiendeaunviolador",1
Unamujerempoderada,0
LatíadelaprovocadoraAhedTamimiasesinóa8niñosisraelíesyunamujerembarazada,0
NUNCAESTARDEPARADENUNCIARATUAGRESORyositecreo,1
"Serélomachistaquemequedadeherenciadesiglosysiglosdemachismosocial,contraelque,enlamedidaquepuedolucho.Peronohaciaelfeminismo,hacialaigualdadefectiva.Nunca(miraaver)hedichoyoquetenganderechoaserbabosos,nimuchomenos,lohejustificado",1
JAJAJAJAJAPinchégolfaquesos,1
"Noestoypillandoelmomentobarco.Seasumequehanidomilvecesalbarcoynohangrabadoniunaescenaahí?PorqueEdadicequedenormalnecesitaayuda,ElCapitanqueestátodoalgustodelaseñoritaEdacomosihubieseestadoahíunmontóndeveces.NoseSenÇalKapımı",0
"UnapruebadequelasociedaddelsigloXVIIIeramenosmojigataquelanuestraesestelibrodelAbaddeVoisenon,amigoyprotegidodeVoltaire.Escribíaconunaironíadeliciosalibredeprejuicios:",0
Esperamoslareacciondelasfeministas(¿habraquehacerlosentados?)https://amp.elmundo.es/loc/2018/12/01/5c02e7e2fdddff3d128b45db.html?__twitter_impression=true,1
"Elsometimientodelgenerofemeninoporlacondicióndesermujerydeunaculturapatriarcalqueinclusohoyendíasevive,asílosseñoresdiganqueno.Enelpasadoyenlaactualidadlasmujeressonunequilibriofundamentalparaelecosistema,asínoloreconozcan.",1
"siustedesconsiderandifícilsermujerteniendoencuentatodoloquepasaadiarioimagínensetambiénSERMILITANTEDELRADFEM,nopodessentirtenilibre,nicómoda,nitranquilaentupropioespacioporquesabesqueinclusoahítepuedenviolentar",1
Invitámujer!!,0
"UnadenunciadeviolaciónesunasuntomuyserioyloquemebrincaesquesiMacedoniohubieraperdidolainterna,nadieestaríapidiendoquedejaraelsenadoparaenfrentaracusaciones.¿Porquésiempreentemporadaselectoralespasaesto?",1
"Sinoconfiesastuspecadosauncura,¿porquéconfiesastusingresosalestado?Miraquehayquesertontodelculoparanoentenderquelosimpuestossonunroboperpetradoporparásitoscriminales.Peroelmundosiguegirandoigual.",0
"Javier,tambiénpuedeexistirundelitovinculadoaviolarnormativadesaludpública,algunaasociaciónilícita(conargumentosforzados,unvacunatorioenMindeSaludnolohaceunapersonasola)ylaResponsabilidadpolíticadelPoderEjecutivo.",0
Jajaatubestielalagartona,1
Porquejustoesapersonalareputamadreyporqueyocomounmogolicomevieneaatraerellatambién,0
"yperonotienesentido,sinosmatanamanosdehombrestodoslosdíasendondevamosatenermásposibilidaddesufrirviolencia?-?2&amp;&amp;3&amp;3&amp;dosneuronaslespidoqconectenDOS",1
Semerecetodalafelicidadyeléxitodelmundo!Abrazograndeparti!Mesumoaesesaludo!!!,0
ElMeToodelarestitucióndelarteexpoliadoatravésde,0
Yaestánsaliendolosnombresdelossinvergüenzas...!!!Yasítienenlac...defregaraMartín!!!,0
Estonosedeberíapermitir..!!!!Yalasverdaderasmujeresfisiologicamedeportistasdeberíansaliraprotestar....Estodestruiráeldeportefemenino.....,1
Quetetas!,1
"SegúndatosdelINEGI,enMéxicosomos126millonesdehabitantes,deloscualesel51%delapoblaciónloconformanlasmujeres.Resultamuyclaroentoncesquesíeldíadehoynoseescuchansusreclamos,eldíademañanaseveránmuyperjudicados.",0
"Menudoshijosdeperra,qnosenosolvidequiengobiernaMagooyeldelpeluquín",0
"Lasjuezasqueliberanvioladoresyfemicidastienenunfactorextra:alsermujeresdeberianpoderempatizarconlasituaciondeestaschicas,porqueellaspodrianhabersidomadres,abuelas,hermanas,deunachicaasesinada.Yaunasinolohacen,lastraicionan.Eseso.",1
Lasdeclaracionesdeviolanlosartículos1ºy5ºConstitucionales.Selehahechocostumbreviolarlaleycadamañanaconsusdichos.,0
"siempredije,enlasextintastertuliaszorra,queinsaurraldeteníauncabezazoletalynuncaloaprovechabanunavezmás,comosueleser,eltiempomediolarazón",0
"""No,elsexonoseobservaalnacer"".Sinceramentenodoycrédito.Ymefascinaquenoseanconscientesdeldañoqueestánhaciendoalfeminismo,alpropiomovimientoLGTB,alacredibilidaddelaizquierdayalputosentidocomún",0
Algunachicaquedeseeunbuensexoodamaparaelsábadolaquegusteydeseemandarmensajeporprivadoesperosusmensajesdamasyseñoritas,1
NiUnVioladorSeráGobernadorhermanaYoSiTeCreo,1
HastaunafeminazisevaadejarmaltratarporunhombrealahoradecogerporquecuandounamujerandaconganasdequelemetanlavergaseolvidadecualquieridealoprincipiohastaqueselebajelacalenturaEducandoalaputeria,1
Esunapenaqueciertaderechanoseatrevaaplantarcaraalhembrismoyasumatodosycadaunodesuspostulados.Luegosepreguntanporquépierdenvotos.Yporquéotroslosganan.,1
Yelquelegustaazotaramujereshastaquesangren?,1
"""Nenaza""noesningunaorientaciónsexual",0
Unaperraquelloraperoselevanta,0
"Tocamelapolla,meponen50minutosdemorrallaydejanestosinenseñar??",0
"NosésihabráunMeToodelcineespañol.Cuandonosedenunciaesporquetienesmiedoaqueteseñalenyanoseguirtrabajando.Elnuestroesunmercadomuchomáspequeñoenelquenosconocemostodosmás""Por",0
"Sí,atomarporculotodos.Gentuzamedieval.",0
"Sigoenpiedelucha,pormí,sinduda,perotambiénportodasaquellasmujeresjóvenesquetienenalgoquedecir,porlaesperanzadequeundíatenganlaoportunidaddedecirlo""-RebeccaSolnit",0
parecesunaputa,1
"Estoydeacuerdo,meparecequetenemospuntossimilares.Sobreelporno,comodices,esalgoquevivegraciasaquehayquienloconsume.Igualquelasdrogas,igualquelatrata,ydemás.Sobrelosegundoparanadaesculparalfeminismo,todolocontrario.Porsupuestoque...",0
Androcentrismo?Lomejornoobsesionarseconello....,0
"Unburrito??seguroqueseraunabuenapollamusulmana,rusodemierdaeignorante,veteal Holodomorbastardodejudio.",0
Nolatina.lomismodemujeresCanadiense'eresunadiosa' Ellasestanidiotas,1
"ElvictimismodeObjetivoPodemosyanocuela.PonerendudaelEstadodederechopermanentementeparaintentarocultarsuspufos,muygoebbelianotodo",0
"EntroaverdequévauntrendingtopicconlapalabraLADRONES,ytocatodoslospalos,fútbol,eléctricas,bancos,políticos,monarquía...pocascosasunenmásalahumanidadqueelvictimismo(conosinrazón).",0
Planeta_Futuro:ElProyectoTransfieredeylatienecomoobjetivoacabarconlaablaciónMGF.Implicaraloshombresensuluchaesunadelasclaves.Porvía,0
Lamujerquehablaconlosanimales|Naturnia26demarde2016https://www.youtube.com/watch?v=yNJ1qpOphPQ&feature=youtu.be,0
"CortedeSantiagodeclaróinadmisiblerecursodeproteccióninterpuestoporelmilitantedeRDR.Pizarro,luegodequeseestablecieracomorequisitosermujerparareemplazaralexdiputadoR.GaríntraselabandonodesucargoparapostularsealaCC.https://t.co/LPp1JcFhB7",1
"Enrele5alasochodelatarde,unachicaconunsuperescote.",1
Cuandomipadremedijoquemeayudaríaaquemiesposafueraunamujerobedientejamásmeimaginéaloqueserefería,1
"Hartadesalirconmiedo,hartadenopoderresponderlealospajerosdelacallepormiedoaquemehaganalgo,hartadetenerquevivirreprimidaporsermujer.",1
,1
LainmigranteembarazadaqueplantacaraalosCDRyseniegaacerrarsunegocioporlahuelga ,0
Gracias,0
"Ytúsiguessiendounavergüenzadeperiodista,siempreenunpartidotienesquemeteraladeahuevoaCristiano,joderyadéjaloenpazparecesputaniñade15años,eresunaporquería,deberíasdejaresetrabajoporquenoeresneutrosoloeresunFanBoydemierda!!!",1
Elprivilegiodelasvacunas....deestarlibre....detenerunafortunagraciasalosaportessindicales...HugoMoyano:“MevacunéconmimujerymihijomenorconunaprovisióndelGobiernodelaCiudadparaelSanatorioAntártida”-Infobae,0
"lodelmacfachamehamotivadoaunmasparaserungranmilitaryquemifuturamujer,hijaypatriasesientanorgullosasdemi",0
PutilladegeneradaalemanaseponeinyeccionesparaserunatransnegraLateutonasehapuestotambiénlasfalsastetasmásgrandesdetodaEuropa.https://tinyurl.com/yd2ofczd,1
Soyfea,0
Altaperra,1
"Chicasnosoysolounpardetetas,tambiéntengosetimientosysueñosporcumplir.Nomecortenlasalas.",1
"Siclaro,enesonoestoyentrando.Laigualdadescomolagravedad,unanecesidad.YonodefiendoposturastotalitariasparamíFeminismonoesrepartirse“elpastel”entreambossexos,eshacerunonuevo.Poresodefiendoquefeminismonodeberíaser,nies,odiaralhombre",0
"Puesvoyatenerqueirlamédico,porquecadavezquevieneelrepartidordematerialdeoficina,semeponeunacaralagartona....Madremía,quegenéticatiene.....Perdón",0
Hayqueapostarporimplementarlaescasaindustriaquehemosdejado.Hacerlacompetitivayatractivaalainversióndelosvaloresyprincipioshumanosquemirenporelbiensocialcomún.¡Dejendemiraracuatroañosvistayplanifiquenparatodaslaspersonasalargoplazo!,0
Hartade,0
Quehorriblecomolafarándulachilenasiempreseencargabadedejarmalalasmujeres.Unasco,1
"AsíquedalaclasificacióndelsubgrupoBdelGrupo8deTerceradespuésdelajornada19.Quedantresparafinalizarlaprimerafase.Igualdadmáximaentresegundoyséptimo,queseencuentranen4puntos.",0
Meestoysintiendodefeadecaraynoséquéhacerparaarreglarla,0
"Exacto,comoparaqueveaquelastetasnomesontanimportantes,perosi,perono,perosi.",1
Cualquierversiónesbuenasiconmigopuedesserlasdosesmásquesuficienteunadamaenpúblicoyunagolfaenlacama,1
Hayqueserbienmenestraparaamenazaraunamujerconunallavederuedas.Viendocomosevistenomequedaningunaduda.,1
"Deverdadquieroquesepanqueenestemomentodeseofervientementequemueran,malditoshijosdeperra,bastardosinfelicesymiserables.Perocomohacenqueyadeseelargarme,enuntiempolesdarésinceramentelasgraciasporesteempujónparadedicarmeamispersonajes:Graciasdespués,ahoraPÚDRANSE.",0
"MusicaEnEspañolMusicaEnEspañolJoaquinSabinaContigoSerratSiempretuvolafrentemuyalta,lalenguamuylargaYlafaldamuycorta...JoanManuelSerrat,JoaquínSabina-19Diasy500Nocheshttps://t.co/9R1qMAF5mF",1
"Sonáistantoaloshombresquesequejandelaleydeigualdaddegéneroporqueahoralasmujereslespuedendenunciarcuandoquieran...soislasnuevasnotallmen.Elfeminismoluchaporlaigualdaddegénero,todosuabanico.",1
CasadaconelenemigoHistoriaverídicadeunamujerespañolacasadaconunyihadista,0
Unamaestracon19cargosdeabusosexualamenoresfuearrestadapor“realizaractosinmorales”frenteasusalumnos-Infobae.EntodosladoslasmujerestambiénsonabusadorasNiUnaMasMeToo,1
Merece,0
Primerplanoporqueestoygorda.,0
"Buenrelatoquenosllevaasubrayarloqueeldesaprensivopresidentehalogradoobtener:elrepudioyelrechazodelagranmayoríadelasmujeres...lequedansololassubyugadasporinterés,dineroopuestos...",1
Sonparakeblezporaustedesunaperra,1
"Miprimercarro,erasincronicoyoviviaenlatrinidaderatraumaticalasubidadeLossamanes,naranjos,pradosdeleste,ydelasminasdebaruta,yolecoloqueunacalcomaniaquedecia""mantengaladistancia,mujeralvolante",1
"Margarita,laverdadselediceacualquierapormuchodineroquetenga.Elhechodequeostentepodernoloshacenintocablesymuchomenosinnombrables.Eresgenial,unamujerluchadorayunarebeldeconcausa.¡¡Adelantesiempre!!",0
MexicoarrestacaravanadecriminalesHondureñosenMexico.Afuerahijosdeputas!Aquinolosquerémos!,0
"Mujeralvolante,peligroconstante"",unafrasepopularmachistaenMéxicoquenadatienequeverconlarealidad.",1
Teníanlaminifaldamuycorta?Oandabanenunhorarioquenocorrespondía?Capazselobuscaron...,1
Comunismo.Laemergenciasocialeraesto:'Kichi'niegalapalabraaunamujercuyasobrinamurió24hantessinayudamunicipalparavivienda,0
SIESUNGRANHOMBREYSOBRETODOLOCONOZCOCÓMOHONESTOYESOESLOKENECESITAELPERÚ,0
"Aversiloheentendido,unamujerempoderadadeverdadeslaquecogeunriflePEROlaviolencianuncaeslasoluciónysegúnpareceahoralassufragistaseranpacíficas.Simplementedecidqueodiaisalasmujeresyacabamosantes",1
"Malquelohubierahechocomomiembrodelpartido,peroesque...joder,erajuez.AunqueelhistorialdeEnriqueLópezencuantoasuestrechavinculaciónalPPeslargo..Yluegoseasombran,fingidamente,porquecreamosquelajusticiaestáatestadadeinteresespolíticos.",0
¡Excelentecontratación!Estachicadesbordasimpatía...¡yesemelecista!!!,0
EEuuesmediocobardehecharaestaperraaHungriaoEuropaylecortamoslacabezaderuinjudio.,0
"Noquieresvivirentushitholecontroladoporelcárteldeltercermundo,perohacesestocuandoEstadosUnidosseapiadadetupatéticoculo?",0
"YodigoManspreading,yademásteloilustro",0
"Entonceslosdelitosbestialescometidosporhombressonmachistas,perolosdelitosbestialescometidospormujeressonsolamente“misandria”jajajajaja!Llámelecomoes.Quemiedotiene?Sellamahembrismo.Punto.",1
"Desdeluego,peroigualmentehayprincipiosyvalorescompartidosportodos,comolajusticia,igualdad,equidad,biencomún,entreotros.",0
"mequierofollaralositobimbo,susdeliciosascurvasmeexcitandemasiado,tantoquemehacenllegaralorgasmodesoloverlas,megustaríadarleunasfuertesnalgadasasusblancasysuavespompasjodermetienesdementenipuedoverteenelsupermercadoporquesemeponedura",1
vergüenzaybroncadaverquetodoslosdíasmuerenmujeresyelestadonohaceunamierda.nuestroqueridopresidentediciendoqueterminaconelpatriarcadoperocubrenalfemicida.JUSTICIAPORÚRSULAYPORTODASLASQUEYANOESTÁNPORCULPADEUNESTADOAUSENTE.,1
"Austria,condenadaaindemnizarconcasi400.000$aunfuncionariodealtonivelporqueelpuestoalqueaspirabaselodieronaunamujerlevementepeorcualificada ",1
"VenezuelanSocialismnowenteringPolicePornostage.Buenasuerte,chica.",1
siemprenctsevaalchotoooconlascancionesjaponesastoyansioseparaescucharchicabombomminenadiceasibawbawbawpqsientovaaserMicancionasicomokitchenbeat,0
Lamentancuandopasa.Hacenvistagordacuandolesdasseñales.,0
wooowquealegríamiPipemedamuchogustoporticadadíamesientomásorgullosodeperteneceraLaManada,0
Yquenofalteelmanspreadingenalgunafoto,0
Veaelvideodelasviejasqseagarraronenpalmetoyveráqnonosconmocionamosporesasseñoritas,0
".Ambossexossufrenloindecible,lasmujeresmas.Porculpadesusexo,lapobrezaesmasgrande,sondiscriminadasyabusadas,selesdicenquedebenhacerconsucuerpo,comodebendeconducirse,gananmenosdineroporigualtrabajo,nosoncompañerassinoamasdecasa,etc",1
"Lahistoriadelatoganodemuestraunespírituparticularmentedemocrático,nideigualdadentrejuezas/esyelpueblo.Másbien,todolocontrario.Losciudadanosromanosusabantogaparadiferenciarsedelosbárbarosylosesclavos.",0
SQUAREDICECREEQUELACRIPTOMONEDAESUNINSTRUMENTODEEMPODERAMIENTOECONÓMICO,0
"Yotuvetrescesáreas,¿nosoyunamujerempoderada?¿Quésoy?",0
DetenidoelINMIGRANTESIRIOquehaasesinadoconunakatanaaunamujerembarazadaenmitaddelascallesdeStuttgart.https://mobile.reuters.com/article/amp/idUSKCN1040SF?__twitter_impression=true,1
"Follándoseaunperromuertoenfrentedelosniños.FOLLÁNDOSEUNPERROMUERTOENFRENTEDELOSNIÑOS.Despuésllegaronlospolicíasylaarrestaron.Yoestaríacontentodellamaraesamujeruncasoaisladorepresentandounaborrecibleextremoynounindicativodeunatendenciageneralensucomunidad.Exceptoquedelos~450furriesatendiendolaconvenciónennuestrohotel,MÁSDEL2/3DEELLOSPRESENTARONQUEJASHACIANOSOTROSPORARRESTARAUNAMUJERPORABUSARDEUNPUTISIMOPERROMUERTOENFRENTEDELOSNIÑOS.QUESEJODANTODOSELLOS!.",1
Chicarandompensando:estesolopublicamemesdebedeestarmataoFotosalvajemíaaparece:,0
máscentradosentenerunasociedadreprimidaysumisaqueenestudiaryelaborarpolíticasdeprotecciónhacialaspersonasdemayorriesgoanteelvirus.,0
buenoeshoradecambiarmicarrdporqestáfea,0
"Kenialarompióenundiadeestrenoensualbumajajaj,nocomoelJD,quesacosolocomodosocuatrocancionesnuevasqueni100kallegadobuenosolouna,queesconlasumisadesumujerperoenfinajajajajja",1
"Unaniñapequeñaalaquecuidabacomocanguro,legustabameterenelhornosusbarbiesparaquemurierancalentitas",0
averfotodelastetas,1
Perdónpormirespuestaperoesquesetienenquedejarsodomizarportodossusjefesyhayvioladoresabusivosydemásysiestánenriesgomuchoriesgo,1
NotepuselaXtepuselaZporzorra,1
"Mujeralvolante,peligroconstante",1
"Noesqueseamojigata,peroniideaesodedildosydetocógooglear",1
"Jajahabloelquellamaaunamujerputaydicequelavaapegarpordefenderaunafeminista,jakkaka.Notelavasafollarsabes!?",1
CuandoenMujeresDesesperadassuenaunacancióndeOingoBoingo,0
votounoFrotamerececacodevidronocu,0
"1ºunamanoensucintura,luegoalgoduropresionabacontrasuculo;enseguidasupoquenosetratabadeunrocecasualporlamultitudjuntolaKaaba  LasmusulmanasdenuncianacososexualenelperegrinajeaLaMecabit.ly/2spU0rZ",1
"Laverdad,todoeldiscoesunaputapasadaMitemafav:VenadoTuerto",0
Menudacaratieneesosdoshijosdeputa.AvercuandoSorossigueasuamiguetecincunsionista.,0
"Tom,vamosperdiendo3-0,remontaalaszorrasisladelastentaciones4",1
"Enlabúsquedadetenerunaaparienciademodelo,muchaschicasadelgazanalextremodenoserreconocidas.Hoyendíaestoesmuyfácil,existenunagrancantidaddeproductosparaperderpeso,peroahoraenelmerca",1
Comodisfrasanlamediocridaddeantunaconelpretextodelcovid.....onotienenadaoesunaseñoritadelicada..,1
SerkanestaobsesionadoconlachicaJAJJAJALoveIsInTheAir3Fedser,0
¿PuedeelpersonajelaputaviejaCelestinaserelmodelosdenuestrospolíticosypolíticasactuales?Yodiríaquesí.enmiblogwww.piomoa.es,0
MáscercadelaIgualdadRetributiva'EsteañounanuevalegislaciónacercaráalasempresasalaequidadentrehombresymujeresEl14deabrileslafechalímiteparaquelasempresasseadaptenaestanormativaConocemásdetallesen,1
"HaganlecasoaTina:porlasaluddesuspartesnoblesnohaganesto.Noseansucias,chicas.",0
Pobreimbécilexiliadoculoroto...tehaceselcoolyestáslimpiandolamierdadelosfranceses...descerebrado...,0
"Yono,reciénestoyevolucionandoconeso,mishijospuedeser,sonlosdostalparacual,mellisimagínate,ojomujeryhombreya.",0
medasatisfacciónsaberqueWismichuvaapagartodoeldañoquehizo.Solofaltanlasmujeresqueéllesfaltóelrespetoparaquelodenuncien.Yquelajusticiaacabeconestedelincuente...,1
LaimagendeUnamujersumisaconservadoraasícomol@ssimpatizantesdelPAN,1
"Miracomotienencomidoelcerebroporelministeriodelamujerytodasesasotraspelotudeces.Piensanqueporqueaprendastérminoscomo""androcentrismo""o""igualdaddegenero""enelregistro,vanabajarloscasosdeasesinatosyviolaciones.Ademástecancherea.Soscómplice.",1
"Tápateunpocoquedesdeaquísetenotaquelotuyonoeselactivismoparamejorarlavidadenadie,solotupropiavidalucrandoconlaautoidentificaciónllenadeposverdades.Nieresmujernieresfilósofa.Avertutítulodegrado?Miente,mientequealgoquedará.",0
Tíomeveohechounaputamierdaperosinceramentepormipollavoyavolvermejorymásfuertepormimadrequesi,0
Meexplicaronquecuandoloshombresabrenlaspiernasenlalocomociónpública(tbconocidocomomanspreading)NOeraunmicromachismo.,1
"menosreflexionesymásestudio,golfa",1
Peroestuelecciónquedarembarazadacomotambiénestuelecciónabortar.Estamostodoslocos?,0
Dondeestáesachicaqnocuelgue?,0
Sehaquedadobuendíaparadecirqueojalásemuerantodaslasfeministas.,1
SEDECLARAGolpeDeEstadoporpartedelFeminismoentodaEspaña.ElFeminismoesOFICIALMENTEunaherramientaalpoderpolíticofascistaparadargolpesdeestado.http://masculinismo.website/wiki/Historia.html,1
"GostudyMexicoinMexico.VayaconDios,putoseputas...",0
Música@EdithMarquezLUnamujerempoderadacontralosinfieles,0
"ExtranjerosvaronesresidentesenEspaña(fuente:INE,PadrónProvisionala01/01/2018):2.367.176(5,1%deltotal)%querepresentanlosagresoresnoespañolesenlasmuertesdemujeresde2018(fuente:MinisteriodePresidencia,datoshasta17/09):41,7%Losextranjerosmatanmujeresenunaproporcióndescomunal perolaculpaestuya,españolito",1
"¡Trabajehombre!,quéhacedetrásdeuncomputadorllenandodeodioaColombia,nuestropaísnecesitahechos,osino,paraquesemeteencamisadeoncevaras.",0
"Hoy,enelmarcodelDíadelaMujerylaNiñaenlaCiencia,elrealizóunreconocimientoainvestigadorascordobesasporsutrayectoriayaportesendiversasáreasdeconocimiento.Estaeradecambioscientíficosytecnológicosnopuededesarrollarsesinmujeres.",0
"Elproblemadeestasociedadesquesepermitendemasiadascosasynohaydisciplinaniautoridad.Nomeextrañaparanadaquesalgantaradosmentalescomolasfeministas,losmariconesylostransexuales.Losalabamoscomosifuerandiosescuandotendríamosquecurarlestalenfermedad.",1
CharismaCarpenterrelataelterriblemaltratopsicológicoquerecibióen‘Buffycazavampiros’2021pareceestarreviviendoelfenómenoMeToo,1
